IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
HWF_0015,Pharmacists  (number),numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2017,true,,,,,,,,,,,,,9244,,,,,,9244,,,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,ZAF,South Africa,Year,2017,true,,,,,,,,,,,,,11741,,,,,,11 741,,"Includes Pharmaceutical assistants.  Data Source: Estimated health workforce from Labour Force Survey, ILO 2018",EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2017,true,,,,,,,,,,,,,201,,,,,,201,,,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2017,true,,,,,,,,,,,,,240,,,,,,240,,,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AMR,Americas,Country,BRA,Brazil,Year,2017,true,,,,,,,,,,,,,29605,,,,,,29 605,,"Includes Pharmaceutical Technicians and assistants.  Data Source: Estimated health workforce from Labour Force Survey, ILO 2018",EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,GHA,Ghana,Year,2017,true,,,,,,,,,,,,,821,,,,,,821,,Source:THE HEALTH SECTOR IN GHANA FACTS AND FIGURES 2018,EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2016,true,,,,,,,,,,,,,0.25,,,,,,0.25,,Includes Pharmacists.  Data Source: WHO estimated value,EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2016,true,,,,,,,,,,,,,1.18,,,,,,1.18,,Includes Pharmacists.  Data Source: WHO estimated value,EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2016,true,,,,,,,,,,,,,2.2,,,,,,2.2,,,EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AFR,Africa,Country,ZAF,South Africa,Year,2016,true,,,,,,,,,,,,,2.71,,,,,,2.71,,Includes Pharmacists .,EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2016,true,,,,,,,,,,,,,3.41,,,,,,3.41,,Includes Pharmacists .,EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2016,true,,,,,,,,,,,,,5.03,,,,,,5.03,,Includes Pharmacists .,EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AMR,Americas,Country,GRD,Grenada,Year,2016,true,,,,,,,,,,,,,6.25,,,,,,6.25,,Includes Pharmacists.  Data Source: WHO estimated value,EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,SRB,Serbia,Year,2016,true,,,,,,,,,,,,,9.58,,,,,,9.58,,"Includes Pharmacists.  Data Source: Estimated health workforce from Labour Force Survey, ILO 2018",EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2016,true,,,,,,,,,,,,,9.82,,,,,,9.82,,"Includes Pharmacists.  Data Source: EMRO, Framework for health information systems and core indicators for monitoring health situation and health system performance, 2017, page 14.  Notes: Estimated from densities",EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AFR,Africa,Country,ZAF,South Africa,Year,2016,true,,,,,,,,,,,,,15267,,,,,,15 267,,Includes Pharmacists .,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2016,true,,,,,,,,,,,,,18614,,,,,,18 614,,"Includes Pharmacists.  Data Source: EMRO, Framework for health information systems and core indicators for monitoring health situation and health system performance, 2017, page 14.  Notes: Estimated from densities",EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2016,true,,,,,,,,,,,,,2477,,,,,,2477,,,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2016,true,,,,,,,,,,,,,2875,,,,,,2875,,Includes Pharmacists .,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2016,true,,,,,,,,,,,,,3,,,,,,3,,Includes Pharmacists.  Data Source: WHO estimated value,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2016,true,,,,,,,,,,,,,31719,,,,,,31 719,,Includes Pharmacists .,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,SRB,Serbia,Year,2016,true,,,,,,,,,,,,,7178,,,,,,7178,,"Includes Pharmacists.  Data Source: Estimated health workforce from Labour Force Survey, ILO 2018",EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2016,true,,,,,,,,,,,,,74,,,,,,74,,Includes Pharmacists.  Data Source: WHO estimated value,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AMR,Americas,Country,GRD,Grenada,Year,2016,true,,,,,,,,,,,,,75,,,,,,75,,Includes Pharmacists.  Data Source: WHO estimated value,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2016,true,,,,,,,,,,,,,1278,,,,,,1278,,Includes Pharmaceutical Technicians and Assistants .,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,EUR,Europe,Country,SRB,Serbia,Year,2016,true,,,,,,,,,,,,,5447,,,,,,5447,,"Includes Pharmaceutical Technicians and assistants.  Data Source: Estimated health workforce from Labour Force Survey, ILO 2018",EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,SYC,Seychelles,Year,2016,true,,,,,,,,,,,,,64,,,,,,64,,Registered - includes both private and public sector. Source : SEYCHELLES HEALTH DEPARTMENT SECRETARIAT(HDS) ANNUAL REPORT2016,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2016,true,,,,,,,,,,,,,68,,,,,,68,,,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2016,true,,,,,,,,,,,,,8004,,,,,,8004,,"Includes Pharmaceutical Technicians and assistants.  Data Source: Estimated health workforce from Labour Force Survey, ILO 2018",EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AMR,Americas,Country,JAM,Jamaica,Year,2016,true,,,,,,,,,,,,,94,,,,,,94,,Includes Pharmaceutical Technicians and Assistants .,EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AMR,Americas,Country,ECU,Ecuador,Year,2015,true,,,,,,,,,,,,,0.42,,,,,,0.42,,"Includes Pharmacists.  Data Source: Estimated health workforce from Labour Force Survey, ILO 2018",EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,ARM,Armenia,Year,2015,true,,,,,,,,,,,,,0.5,,,,,,0.5,,"Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019",EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2015,true,,,,,,,,,,,,,1.04,,,,,,1.04,,Includes Pharmacists .,EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2015,true,,,,,,,,,,,,,1.26,,,,,,1.26,,"Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019",EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2015,true,,,,,,,,,,,,,1.63,,,,,,1.63,,Includes Pharmacists .,EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,WPR,Western Pacific,Country,NRU,Nauru,Year,2015,true,,,,,,,,,,,,,1.79,,,,,,1.79,,Includes Pharmacists.  Data Source: Ministry of Health & Medical Services,EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,AND,Andorra,Year,2015,true,,,,,,,,,,,,,11.02,,,,,,11.02,,Includes Pharmacists .,EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2015,true,,,,,,,,,,,,,3.38,,,,,,3.38,,Includes Pharmacists .,EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,BLR,Belarus,Year,2015,true,,,,,,,,,,,,,3.53,,,,,,3.53,,"Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019",EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,HRV,Croatia,Year,2015,true,,,,,,,,,,,,,7.15,,,,,,7.15,,"Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019",EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2015,true,,,,,,,,,,,,,8.02,,,,,,8.02,,"Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019",EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2015,true,,,,,,,,,,,,,8.24,,,,,,8.24,,,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2015,true,,,,,,,,,,,,,10511,,,,,,10 511,,Includes Pharmacists .,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2015,true,,,,,,,,,,,,,14301,,,,,,14 301,,"Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019",EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,ARM,Armenia,Year,2015,true,,,,,,,,,,,,,143,,,,,,143,,"Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019",EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,WPR,Western Pacific,Country,NRU,Nauru,Year,2015,true,,,,,,,,,,,,,2,,,,,,2,,Includes Pharmacists.  Data Source: Ministry of Health & Medical Services,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2015,true,,,,,,,,,,,,,222,,,,,,222,,Includes Pharmacists .,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,HRV,Croatia,Year,2015,true,,,,,,,,,,,,,3042,,,,,,3042,,"Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019",EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,BLR,Belarus,Year,2015,true,,,,,,,,,,,,,3424,,,,,,3424,,"Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019",EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2015,true,,,,,,,,,,,,,443,,,,,,443,,"Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019",EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2015,true,,,,,,,,,,,,,6022,,,,,,6022,,,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AMR,Americas,Country,ECU,Ecuador,Year,2015,true,,,,,,,,,,,,,672,,,,,,672,,"Includes Pharmacists.  Data Source: Estimated health workforce from Labour Force Survey, ILO 2018",EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,AND,Andorra,Year,2015,true,,,,,,,,,,,,,79,,,,,,79,,Includes Pharmacists .,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2015,true,,,,,,,,,,,,,95,,,,,,95,,Includes Pharmacists .,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2015,true,,,,,,,,,,,,,115900,,,,,,115 900,,"Includes Pharmaceutical Technicians and assistants.  Data Source: Estimated health workforce from Labour Force Survey, ILO 2018",EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2015,true,,,,,,,,,,,,,160,,,,,,160,,Includes Pharmaceutical Technicians and Assistants .,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2015,true,,,,,,,,,,,,,2182,,,,,,2182,,Includes Pharmaceutical Technicians and Assistants .,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,EUR,Europe,Country,AND,Andorra,Year,2015,true,,,,,,,,,,,,,3,,,,,,3,,Includes Pharmaceutical Technicians and Assistants .,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2015,true,,,,,,,,,,,,,3762,,,,,,3762,,"Includes Pharmaceutical Technicians and assistants.  Data Source: Estimated health workforce from Labour Force Survey, ILO 2018",EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2015,true,,,,,,,,,,,,,5308,,,,,,5308,,Includes Pharmaceutical Technicians and Assistants .,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,WPR,Western Pacific,Country,NRU,Nauru,Year,2015,true,,,,,,,,,,,,,8,,,,,,8,,Includes Pharmaceutical technicians/assistants.  Data Source: Ministry of Health & Medical Services,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AMR,Americas,Country,ECU,Ecuador,Year,2015,true,,,,,,,,,,,,,974,,,,,,974,,"Includes Pharmaceutical Technicians and assistants.  Data Source: Estimated health workforce from Labour Force Survey, ILO 2018",EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,UKR,Ukraine,Year,2014,true,,,,,,,,,,,,,0.34,,,,,,0.34,,"Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019",EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2014,true,,,,,,,,,,,,,0.35,,,,,,0.35,,Includes Pharmacists .,EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2014,true,,,,,,,,,,,,,0.41,,,,,,0.41,,"Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019",EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2014,true,,,,,,,,,,,,,0.42,,,,,,0.42,,"Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019",EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,WPR,Western Pacific,Country,COK,Cook Islands,Year,2014,true,,,,,,,,,,,,,0.56,,,,,,0.56,,Includes Pharmacist.  Data Source: Ministry of Health- Human Resource Information Management System and Policy Set,EN,2023-01-12T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2014,true,,,,,,,,,,,,,0.98,,,,,,0.98,,Includes Pharmacists .,EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2014,true,,,,,,,,,,,,,1.64,,,,,,1.64,,"Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019",EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2014,true,,,,,,,,,,,,,1.84,,,,,,1.84,,"Includes Pharmacists.  Data Source: Estimated health workforce from Labour Force Survey, ILO 2018",EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2014,true,,,,,,,,,,,,,1.95,,,,,,1.95,,"Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019",EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2014,true,,,,,,,,,,,,,2.12,,,,,,2.12,,Includes Pharmacists .,EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,MCO,Monaco,Year,2014,true,,,,,,,,,,,,,27.15,,,,,,27.15,,"Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019",EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2014,true,,,,,,,,,,,,,4.82,,,,,,4.82,,Includes Pharmacists .,EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,SMR,San Marino,Year,2014,true,,,,,,,,,,,,,6.59,,,,,,6.59,,"Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019",EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,WPR,Western Pacific,Country,COK,Cook Islands,Year,2014,true,,,,,,,,,,,,,1,,,,,,1,,Includes Pharmacist.  Data Source: Ministry of Health- Human Resource Information Management System and Policy Set,EN,2023-01-12T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2014,true,,,,,,,,,,,,,1141,,,,,,1141,,"Includes Pharmacists.  Data Source: Estimated health workforce from Labour Force Survey, ILO 2018",EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2014,true,,,,,,,,,,,,,1243,,,,,,1243,,"Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019",EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2014,true,,,,,,,,,,,,,1521,,,,,,1521,,"Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019",EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2014,true,,,,,,,,,,,,,1814,,,,,,1814,,Includes Pharmacists .,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2014,true,,,,,,,,,,,,,1897,,,,,,1897,,"Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019",EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2014,true,,,,,,,,,,,,,210,,,,,,210,,Includes Pharmacists .,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,SMR,San Marino,Year,2014,true,,,,,,,,,,,,,22,,,,,,22,,"Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019",EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2014,true,,,,,,,,,,,,,242,,,,,,242,,"Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019",EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2014,true,,,,,,,,,,,,,2716,,,,,,2716,,Includes Pharmacists .,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2014,true,,,,,,,,,,,,,526,,,,,,526,,Includes Pharmacists .,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2014,true,,,,,,,,,,,,,926,,,,,,926,,"Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019",EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,MCO,Monaco,Year,2014,true,,,,,,,,,,,,,98,,,,,,98,,"Includes Practising pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019",EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2014,true,,,,,,,,,,,,,1132,,,,,,1132,,Includes Pharmaceutical Technicians and Assistants .,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2014,true,,,,,,,,,,,,,2310,,,,,,2310,,"Includes MEDICO-DROGUISTE, TECHNICIEN SUPERIEUR EN PHARMACOLOGIE, ASSISTANT-PHARMACIEN.  Data Source: Health workforce from census data. Minnesota Population Center. Integrated Public Use Microdata Series, International: Version 7.1. Minneapolis, MN: IPUM",EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,AMR,Americas,Country,CUB,Cuba,Year,2014,true,,,,,,,,,,,,,3058,,,,,,3058,,Includes Pharmaceutical Technicians and Assistants .,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2014,true,,,,,,,,,,,,,3310,,,,,,3310,,"Includes Pharmaceutical assistants.  Data Source: Estimated health workforce from Labour Force Survey, ILO 2018",EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,EUR,Europe,Country,FRA,France,Year,2014,true,,,,,,,,,,,,,75417,,,,,,75 417,,"Includes Preparateurs en pharmacie.  Data Source: Health workforce from census data. Minnesota Population Center. Integrated Public Use Microdata Series, International: Version 7.1. Minneapolis, MN: IPUMS, 2018. https://doi.org/10.18128/D020.V7.1",EN,2023-01-12T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,WPR,Western Pacific,Country,COK,Cook Islands,Year,2014,true,,,,,,,,,,,,,8,,,,,,8,,Includes Dispensers.  Data Source: Ministry of Health- Human Resource Information Management System and Policy Set,EN,2023-01-12T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2014,true,,,,,,,,,,,,,89,,,,,,89,,Includes Pharmaceutical Technicians and Assistants .,EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2013,true,,,,,,,,,,,,,4.42,,,,,,4.42,,"Includes Professionally active pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019.",EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2013,true,,,,,,,,,,,,,930,,,,,,930,,"Includes Professionally active pharmacists. Data source: WHO/Europe, Hlth-Res-DB, November 2019.",EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2013,true,,,,,,,,,,,,,12,,,,,,12,,Includes Pharmaceutical Technicians and Assistants .,EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,WPR,Western Pacific,Country,MHL,Marshall Islands,Year,2012,true,,,,,,,,,,,,,0.77,,,,,,0.77,,Includes Pharmacists .,EN,2023-01-11T22:00:00.000Z
HWF_0014,"Pharmacists  (per 10,000)",numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2012,true,,,,,,,,,,,,,1.13,,,,,,1.13,,Includes Pharmacists .,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2012,true,,,,,,,,,,,,,29,,,,,,29,,Includes Pharmacists .,EN,2023-01-11T22:00:00.000Z
HWF_0015,Pharmacists  (number),numeric,WPR,Western Pacific,Country,MHL,Marshall Islands,Year,2012,true,,,,,,,,,,,,,4,,,,,,4,,Includes Pharmacists .,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2012,true,,,,,,,,,,,,,116,,,,,,116,,Includes Pharmaceutical Technicians and Assistants .,EN,2023-01-11T22:00:00.000Z
HWF_0016,Pharmaceutical Technicians and Assistants  (number),numeric,WPR,Western Pacific,Country,MHL,Marshall Islands,Year,2012,true,,,,,,,,,,,,,3,,,,,,3,,Includes Pharmaceutical Technicians and Assistants .,EN,2023-01-11T22:00:00.000Z
